time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-14T18:37:56.080Z,36.4388333,-117.9518333,7.45,2.88,ml,34,60,0.1035,0.22,ci,ci39663192,2020-10-22T17:17:46.040Z,"18km NNE of Olancha, CA",earthquake,0.23,0.71,0.151,67,reviewed,ci,ci
2020-10-14T12:18:05.360Z,36.4318333,-120.624,9.38,2.62,md,35,174,0.2679,0.11,nc,nc73470691,2020-11-06T11:00:24.040Z,"5km ENE of New Idria, CA",earthquake,0.3,0.92,0.227,77,reviewed,nc,nc
2020-10-13T12:46:10.170Z,36.6993333,-121.3366667,4.37,2.52,md,52,62,0.06265,0.11,nc,nc73470291,2020-10-22T21:15:09.282Z,"10km S of Tres Pinos, CA",earthquake,0.14,0.64,0.28,68,reviewed,nc,nc
2020-10-13T12:27:54.740Z,32.8978333,-115.8718333,11.68,2.63,ml,92,37,0.06944,0.27,ci,ci39661560,2020-11-09T06:09:07.040Z,"21km NNE of Ocotillo, CA",earthquake,0.17,0.36,0.192,27,reviewed,ci,ci
2020-10-12T11:52:01.730Z,35.6636667,-117.5446667,3.25,2.59,ml,55,59,0.09655,0.13,ci,ci39660472,2020-10-14T08:45:23.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.1,0.46,0.23,28,reviewed,ci,ci
2020-10-11T17:30:24.060Z,38.1886,-117.7353,9.9,2.5,ml,25,71.87,0.04,0.1395,nn,nn00778242,2020-11-09T16:58:17.040Z,"39 km SE of Mina, Nevada",earthquake,,0.8,0.24,12,reviewed,nn,nn
2020-10-11T16:55:38.090Z,35.7183333,-117.5215,6.34,2.52,ml,41,59,0.1152,0.14,ci,ci39659992,2020-10-18T16:21:43.040Z,"12km WSW of Searles Valley, CA",earthquake,0.14,0.57,0.139,84,reviewed,ci,ci
2020-10-11T16:36:46.660Z,37.1866667,-122.1196667,9.4,2.72,md,91,108,0.08783,0.16,nc,nc73469561,2020-11-10T16:56:56.040Z,"7km N of Boulder Creek, CA",earthquake,0.24,0.43,0.189,89,reviewed,nc,nc
2020-10-11T14:59:36.333Z,38.1409,-118.0337,10.4,3.1,ml,29,43.15,0.024,0.1668,nn,nn00778222,2020-10-15T20:52:52.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.2,16,reviewed,nn,nn
2020-10-11T04:47:27.811Z,38.1773,-117.9738,2,2.8,ml,25,41.13,0.024,0.1609,nn,nn00778145,2020-11-06T04:20:49.040Z,"26 km SSE of Mina, Nevada",earthquake,,0.6,0.39,15,reviewed,nn,nn
2020-10-10T01:24:11.430Z,40.3761667,-123.7326667,28.6,3.73,mw,37,35,0.1591,0.19,nc,nc73468941,2020-11-06T03:30:36.225Z,"30km NNE of Redway, CA",earthquake,0.38,0.8,,5,reviewed,nc,nc
2020-10-09T11:40:16.697Z,38.1735,-117.9471,6.4,2.5,ml,26,44.94,0.036,0.1214,nn,nn00777926,2020-11-08T12:11:56.040Z,"Nevada",earthquake,,0.8,0.24,14,reviewed,nn,nn
2020-10-09T01:24:19.410Z,33.0236667,-115.583,11.95,2.89,ml,55,48,0.01458,0.26,ci,ci39657488,2020-11-06T02:31:42.040Z,"4km ESE of Westmorland, CA",earthquake,0.2,0.39,0.184,76,reviewed,ci,ci
2020-10-08T17:30:48.830Z,33.583,-116.816,5.73,2.57,ml,113,14,0.04462,0.21,ci,ci39656712,2020-10-21T17:36:25.040Z,"14km WNW of Anza, CA",earthquake,0.12,0.39,0.156,181,reviewed,ci,ci
2020-10-08T10:25:01.719Z,38.1569,-117.95,10.2,2.5,ml,32,47.85,0.019,0.131,nn,nn00777795,2020-10-09T02:24:41.381Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.32,18,reviewed,nn,nn
2020-10-08T08:27:07.265Z,38.1775,-117.8038,7.4,2.5,ml,29,60.33,0.055,0.1465,nn,nn00777784,2020-10-09T13:44:53.040Z,"35 km SE of Mina, Nevada",earthquake,,0.9,0.32,16,reviewed,nn,nn
2020-10-08T00:30:21.300Z,38.1432,-118.0357,3.1,2.6,ml,28,77.35,0.021,0.1405,nn,nn00777709,2020-11-12T03:55:22.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.33,15,reviewed,nn,nn
2020-10-07T20:16:21.529Z,38.148,-118.0373,2,2.6,ml,28,72.49,0.017,0.1238,nn,nn00777678,2020-11-12T14:26:55.040Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,0.31,15,reviewed,nn,nn
2020-10-07T19:08:12.899Z,38.1702,-117.8375,8.6,2.9,ml,31,49.54,0.028,0.1425,nn,nn00777670,2020-10-13T19:00:13.040Z,"34 km SE of Mina, Nevada",earthquake,,0.6,0.3,17,reviewed,nn,nn
2020-10-07T17:29:44.960Z,39.3646667,-123.256,5.85,2.92,md,48,33,0.07249,0.09,nc,nc73467886,2020-10-14T14:59:54.040Z,"10km ESE of Willits, CA",earthquake,0.13,0.31,0.196,65,reviewed,nc,nc
2020-10-07T11:47:35.490Z,37.7306667,-122.136,4.51,2.54,md,116,38,0.01475,0.12,nc,nc73467781,2020-10-30T09:53:39.040Z,"2km ENE of San Leandro, CA",earthquake,0.11,0.21,0.171,96,reviewed,nc,nc
2020-10-07T04:21:13.830Z,38.0708333,-118.7445,8.16,2.91,ml,39,79,0.261,0.07,nc,nc73467641,2020-10-23T05:04:25.040Z,"28km SE of Bodie, CA",earthquake,0.24,1.66,0.272,21,reviewed,nc,nc
2020-10-07T02:28:54.020Z,36.4788333,-120.4883333,13,2.53,md,44,103,0.2962,0.15,nc,nc73467606,2020-11-12T03:17:15.040Z,"16km W of Cantua Creek, CA",earthquake,0.32,1.21,0.18,59,reviewed,nc,nc
2020-10-07T01:44:04.730Z,34.3541667,-116.8266667,7.82,3.43,mw,112,28,0.006167,0.15,ci,ci39654952,2020-11-12T03:08:55.040Z,"10km N of Big Bear City, CA",earthquake,0.09,0.26,,6,reviewed,ci,ci
2020-10-07T00:54:54.780Z,39.365,-123.253,6.13,2.69,md,42,34,0.07397,0.08,nc,nc73467571,2020-10-14T22:26:53.040Z,"10km ESE of Willits, CA",earthquake,0.14,0.33,0.173,44,reviewed,nc,nc
2020-10-06T23:29:17.780Z,33.7885,-116.6553333,14.91,2.92,ml,60,20,0.08791,0.12,ci,ci39654856,2020-10-09T00:10:04.741Z,"8km NE of Idyllwild, CA",earthquake,0.11,0.2,0.139,165,reviewed,ci,ci
2020-10-06T20:41:26.780Z,39.9221667,-123.7406667,4.76,2.79,md,22,130,0.08634,0.14,nc,nc73467491,2020-10-30T18:08:14.040Z,"21km NNE of Rockport, CA",earthquake,0.37,0.57,0.092,21,reviewed,nc,nc
2020-10-06T20:40:58.050Z,39.9178333,-123.7476667,4.8,2.79,md,29,118,0.08508,0.15,nc,nc73467496,2020-11-12T14:29:37.040Z,"21km NNE of Rockport, CA",earthquake,0.37,0.54,0.164,40,reviewed,nc,nc
2020-10-06T08:50:55.200Z,33.0406667,-115.5778333,11.03,3.02,ml,52,48,0.004182,0.3,ci,ci39653920,2020-10-30T09:15:03.040Z,"4km E of Westmorland, CA",earthquake,0.27,0.57,0.168,43,reviewed,ci,ci
2020-10-06T05:24:14.550Z,41.437,-123.9113333,31.85,3.07,ml,21,129,0.08592,0.19,nc,nc73467176,2020-11-05T09:39:08.040Z,"14km SE of Klamath, CA",earthquake,0.52,0.88,0.196,15,reviewed,nc,nc
2020-10-05T04:06:36.920Z,37.4838333,-118.8156667,3.96,3.46,md,31,118,0.09912,0.07,nc,nc73466751,2020-11-10T21:45:13.040Z,"15km SW of Toms Place, CA",earthquake,0.26,1.03,0.17,88,reviewed,nc,nc
2020-10-04T05:22:52.140Z,39.3615,-123.2456667,6.5,2.68,md,37,60,0.06787,0.08,nc,nc73466356,2020-10-29T13:02:37.040Z,"11km ESE of Willits, CA",earthquake,0.18,0.48,0.17,27,reviewed,nc,nc
2020-10-04T04:49:17.490Z,39.3573333,-123.2521667,6.62,3.47,mw,52,40,0.06749,0.1,nc,nc73466321,2020-10-30T00:04:15.040Z,"11km ESE of Willits, CA",earthquake,0.13,0.33,,4,reviewed,nc,nc
2020-10-04T04:44:12.350Z,37.9585,-122.0385,11.59,2.58,md,61,34,0.01418,0.19,nc,nc73466316,2020-11-11T00:03:38.040Z,"2km ENE of Pleasant Hill, CA",earthquake,0.2,0.33,0.192,88,reviewed,nc,nc
2020-10-03T23:26:59.940Z,33.0223333,-115.5861667,12.8,3.62,mw,61,48,0.01628,0.26,ci,ci39651784,2020-10-17T22:37:47.307Z,"4km ESE of Westmorland, CA",earthquake,0.2,0.63,,4,reviewed,ci,ci
2020-10-03T20:21:00.460Z,33.0201667,-115.5871667,11.26,2.94,ml,84,45,0.01858,0.27,ci,ci39651720,2020-10-17T03:35:35.040Z,"4km ESE of Westmorland, CA",earthquake,0.16,0.32,0.136,183,reviewed,ci,ci
2020-10-03T20:16:27.150Z,35.66,-117.4285,7.01,3.35,ml,68,25,0.07831,0.14,ci,ci39651712,2020-10-17T03:31:16.040Z,"12km S of Searles Valley, CA",earthquake,0.1,0.3,0.169,290,reviewed,ci,ci
2020-10-03T14:13:57.990Z,37.441,-118.8523333,4.49,2.79,md,31,110,0.1499,0.04,nc,nc73466101,2020-10-06T19:27:07.193Z,"20km SW of Toms Place, CA",earthquake,0.24,1.59,0.19,44,reviewed,nc,nc
2020-10-03T03:51:33.360Z,38.1691,-117.886,5.8,2.9,ml,26,40.74,0.014,0.1614,nn,nn00776831,2020-11-10T23:34:36.040Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.29,13,reviewed,nn,nn
2020-10-03T01:31:00.020Z,33.0215,-115.5855,14.43,2.8,ml,77,45,0.01698,0.23,ci,ci39650672,2020-10-29T23:02:24.040Z,"4km ESE of Westmorland, CA",earthquake,0.16,0.36,0.135,156,reviewed,ci,ci
2020-10-02T15:39:59.320Z,37.4945,-121.8271667,4.95,2.91,md,105,27,0.0457,0.1,nc,nc73465746,2020-11-01T16:45:08.040Z,"10km NE of Milpitas, CA",earthquake,0.11,0.18,0.178,120,reviewed,nc,nc
2020-10-02T12:32:47.240Z,35.643,-117.5481667,6.13,3.4,ml,46,59,0.08991,0.12,ci,ci39649656,2020-10-26T06:32:05.293Z,"12km ENE of Ridgecrest, CA",earthquake,0.11,0.37,0.167,109,reviewed,ci,ci
2020-10-02T12:13:43.600Z,33.039,-115.5911667,2.67,2.62,ml,70,44,0.00781,0.25,ci,ci39649608,2020-10-26T05:34:34.040Z,"3km E of Westmorland, CA",earthquake,0.15,0.28,0.168,32,reviewed,ci,ci
2020-10-02T07:53:53.290Z,39.8505,-123.361,5.71,2.66,md,22,66,0.05734,0.08,nc,nc73465571,2020-10-14T06:25:59.040Z,"12km WNW of Covelo, CA",earthquake,0.24,0.62,0.212,50,reviewed,nc,nc
2020-10-02T06:08:50.640Z,33.0601667,-115.5716667,3.92,3.66,mw,65,48,0.02348,0.25,ci,ci39649056,2020-11-11T05:43:19.040Z,"5km ENE of Westmorland, CA",earthquake,0.17,0.32,,4,reviewed,ci,ci
2020-10-02T06:08:28.090Z,33.0691667,-115.5726667,5.63,3.71,ml,50,47,0.03178,0.26,ci,ci39649048,2020-10-14T05:58:29.270Z,"6km NE of Westmorland, CA",earthquake,0.22,0.46,0.121,80,reviewed,ci,ci
2020-10-02T06:08:19.880Z,33.0681667,-115.5708333,11.17,3.4,ml,59,48,0.03124,0.26,ci,ci39649040,2020-10-14T05:56:57.978Z,"6km NE of Westmorland, CA",earthquake,0.21,0.42,0.158,54,reviewed,ci,ci
2020-10-02T05:37:29.260Z,33.0683333,-115.566,9.19,2.86,ml,85,48,0.03283,0.27,ci,ci39648936,2020-10-14T05:40:13.040Z,"6km NE of Westmorland, CA",earthquake,0.16,0.38,0.166,22,reviewed,ci,ci
2020-10-02T03:31:52.510Z,33.0666667,-115.5725,5.95,2.51,ml,71,48,0.02941,0.24,ci,ci39648776,2020-10-29T22:54:35.040Z,"6km NE of Westmorland, CA",earthquake,0.15,0.3,0.203,29,reviewed,ci,ci
2020-10-02T02:23:51.650Z,33.0678333,-115.5751667,5.21,2.69,ml,74,47,0.03003,0.26,ci,ci39648576,2020-10-29T22:26:59.040Z,"6km NE of Westmorland, CA",earthquake,0.15,0.36,0.192,36,reviewed,ci,ci
2020-10-02T02:15:04.800Z,33.0641667,-115.5806667,5.73,2.5,ml,56,47,0.02586,0.24,ci,ci39648528,2020-10-29T22:25:30.040Z,"5km NE of Westmorland, CA",earthquake,0.21,0.41,0.14,25,reviewed,ci,ci
2020-10-02T02:10:44.830Z,33.0658333,-115.5753333,10.79,3.22,ml,91,48,0.02805,0.27,ci,ci39648480,2020-10-05T20:51:40.490Z,"5km NE of Westmorland, CA",earthquake,0.16,0.35,0.135,230,reviewed,ci,ci
2020-10-02T02:10:44.337Z,33.0735,-115.5851,10,3.1,ml,,39,0.035,0.9,us,us6000c4j6,2020-10-29T22:23:16.040Z,"5 km NE of Westmorland, California",earthquake,1.1,1.9,0.053,46,reviewed,us,us
2020-10-02T01:52:30.470Z,33.0606667,-115.5776667,7.42,2.61,ml,57,47,0.02263,0.24,ci,ci39648432,2020-10-29T22:20:09.040Z,"5km ENE of Westmorland, CA",earthquake,0.22,0.49,0.183,25,reviewed,ci,ci
2020-10-02T01:40:34.080Z,33.0603333,-115.5791667,3.89,2.66,ml,59,47,0.02213,0.28,ci,ci39648408,2020-10-29T22:15:00.040Z,"5km ENE of Westmorland, CA",earthquake,0.25,0.42,0.176,26,reviewed,ci,ci
2020-10-02T01:12:30.150Z,33.0613333,-115.579,5.96,2.67,ml,71,47,0.02314,0.24,ci,ci39648352,2020-10-29T22:04:40.040Z,"5km NE of Westmorland, CA",earthquake,0.18,0.38,0.118,24,reviewed,ci,ci
2020-10-01T23:58:10.400Z,33.049,-115.5888333,7.95,2.53,ml,69,47,0.01219,0.25,ci,ci39648168,2020-10-10T21:31:09.040Z,"3km ENE of Westmorland, CA",earthquake,0.15,0.36,0.177,27,reviewed,ci,ci
2020-10-01T23:15:07.320Z,33.0341667,-115.5855,8.29,2.54,ml,66,47,0.005075,0.28,ci,ci39648016,2020-10-09T19:35:09.178Z,"3km E of Westmorland, CA",earthquake,0.18,0.6,0.125,25,reviewed,ci,ci
2020-10-01T23:03:58.730Z,33.064,-115.5805,7.2,2.81,ml,68,48,0.0257,0.28,ci,ci39647952,2020-10-10T22:57:04.040Z,"5km NE of Westmorland, CA",earthquake,0.21,0.51,0.107,23,reviewed,ci,ci
2020-10-01T22:54:34.730Z,33.0698333,-115.5926667,7.58,2.65,ml,80,39,0.03276,0.26,ci,ci39647912,2020-10-07T21:39:00.520Z,"4km NE of Westmorland, CA",earthquake,0.16,0.36,0.161,31,reviewed,ci,ci
2020-10-01T22:50:38.430Z,33.0385,-115.5531667,1.15,2.51,ml,15,173,0.02414,0.3,ci,ci39647880,2020-10-03T04:19:50.269Z,"6km E of Westmorland, CA",earthquake,0.95,31.61,0.164,16,automatic,ci,ci
2020-10-01T22:50:00.150Z,33.1068333,-115.5988333,3.99,2.57,ml,60,49,0.05801,0.22,ci,ci39647872,2020-10-10T22:02:09.040Z,"8km NNE of Westmorland, CA",earthquake,0.14,0.24,0.205,34,reviewed,ci,ci
2020-10-01T22:47:30.980Z,33.0595,-115.5815,10.86,3.87,mw,61,47,0.02118,0.26,ci,ci39647856,2020-10-02T22:50:06.825Z,"4km ENE of Westmorland, CA",earthquake,0.21,0.45,,4,reviewed,ci,ci
2020-10-01T21:42:37.850Z,33.1031667,-115.5981667,5.77,2.99,ml,77,34,0.02343,0.26,ci,ci39647632,2020-10-02T22:35:07.040Z,"8km NNE of Westmorland, CA",earthquake,0.15,0.29,0.158,114,reviewed,ci,ci
2020-10-01T21:42:24.320Z,33.105,-115.5971667,7.28,2.55,ml,65,36,0.0215,0.21,ci,ci39647624,2020-10-10T21:43:23.040Z,"8km NNE of Westmorland, CA",earthquake,0.16,0.37,0.165,25,reviewed,ci,ci
2020-10-01T21:26:08.300Z,33.0563333,-115.5805,7.16,2.61,ml,60,48,0.01806,0.22,ci,ci39647584,2020-10-10T21:41:54.040Z,"4km ENE of Westmorland, CA",earthquake,0.16,0.34,0.149,31,reviewed,ci,ci
2020-10-01T21:22:42.500Z,33.0653333,-115.5791667,6.74,3.03,ml,74,47,0.0271,0.27,ci,ci39647568,2020-10-02T22:38:28.040Z,"5km NE of Westmorland, CA",earthquake,0.16,0.39,0.14,169,reviewed,ci,ci
2020-10-01T20:53:37.460Z,33.0731667,-115.6003333,8.64,2.63,ml,77,44,0.03809,0.25,ci,ci39647488,2020-11-04T21:33:49.040Z,"4km NNE of Westmorland, CA",earthquake,0.15,0.41,0.153,26,reviewed,ci,ci
2020-10-01T19:38:53.080Z,33.1066667,-115.6006667,7.9,2.81,ml,72,40,0.0595,0.25,ci,ci39647256,2020-10-06T17:42:47.040Z,"8km NNE of Westmorland, CA",earthquake,0.17,0.41,0.173,27,reviewed,ci,ci
2020-10-01T15:21:41.510Z,33.0743333,-115.5693333,4.77,3.17,ml,85,47,0.03749,0.28,ci,ci39646520,2020-11-04T22:31:23.040Z,"6km NE of Westmorland, CA",earthquake,0.17,0.43,0.164,193,reviewed,ci,ci
2020-10-01T15:00:50.320Z,33.0633333,-115.5773333,4.02,3.03,ml,40,55,0.0253,0.24,ci,ci37457525,2020-10-08T18:20:02.473Z,"5km NE of Westmorland, CA",earthquake,0.22,0.36,0.189,67,reviewed,ci,ci
2020-10-01T15:00:48.280Z,33.0605,-115.5725,5.59,2.61,ml,45,48,0.02355,0.25,ci,ci39646432,2020-11-12T15:16:05.040Z,"5km ENE of Westmorland, CA",earthquake,0.29,0.58,0.391,7,reviewed,ci,ci
2020-10-01T14:46:42.020Z,33.0626667,-115.577,10.06,3.62,mw,57,48,0.02469,0.27,ci,ci39646376,2020-10-02T19:00:23.645Z,"5km NE of Westmorland, CA",earthquake,0.2,0.51,,4,reviewed,ci,ci
2020-10-01T13:37:20.040Z,33.0651667,-115.574,6.29,2.51,ml,15,92,0.02764,0.23,ci,ci39646232,2020-10-01T14:04:27.072Z,"5km NE of Westmorland, CA",earthquake,0.55,1.1,0.296,8,automatic,ci,ci
2020-10-01T13:35:39.460Z,33.067,-115.5781667,9.22,3.42,ml,84,47,0.02883,0.28,ci,ci39646224,2020-11-01T16:44:25.584Z,"5km NE of Westmorland, CA",earthquake,0.19,0.51,0.141,243,reviewed,ci,ci
2020-10-01T13:23:13.960Z,33.0628333,-115.572,10.07,3.22,ml,55,49,0.02588,0.23,ci,ci39646168,2020-11-01T16:41:23.040Z,"5km ENE of Westmorland, CA",earthquake,0.18,0.46,0.152,68,reviewed,ci,ci
2020-10-01T12:54:41.040Z,33.0621667,-115.5803333,3.07,2.72,ml,82,47,0.02388,0.24,ci,ci39646056,2020-11-04T13:41:50.040Z,"5km NE of Westmorland, CA",earthquake,0.14,0.24,0.176,41,reviewed,ci,ci
2020-10-01T12:47:26.350Z,33.067,-115.5683333,2.32,2.76,ml,55,48,0.03085,0.24,ci,ci39646040,2020-10-07T09:06:32.040Z,"6km ENE of Westmorland, CA",earthquake,0.19,0.3,0.119,13,reviewed,ci,ci
2020-10-01T12:46:38.210Z,33.0648333,-115.5765,10.72,3.5,ml,59,48,0.02689,0.23,ci,ci39646032,2020-11-04T13:29:51.040Z,"5km NE of Westmorland, CA",earthquake,0.18,0.45,0.135,255,reviewed,ci,ci
2020-10-01T12:37:33.910Z,33.0685,-115.5901667,10,2.55,ml,76,41,0.03094,0.23,ci,ci39646016,2020-11-04T13:18:03.040Z,"4km NE of Westmorland, CA",earthquake,0.14,0.35,0.162,31,reviewed,ci,ci
2020-10-01T11:55:13.170Z,33.064,-115.5758333,5.37,2.8,ml,83,48,0.02617,0.26,ci,ci39645888,2020-11-04T12:51:32.040Z,"5km NE of Westmorland, CA",earthquake,0.15,0.39,0.134,35,reviewed,ci,ci
2020-10-01T11:13:58.100Z,33.066,-115.5996667,3.73,2.51,ml,59,44,0.03143,0.25,ci,ci39645752,2020-11-03T14:45:05.040Z,"4km NNE of Westmorland, CA",earthquake,0.18,0.31,0.18,17,reviewed,ci,ci
2020-10-01T11:13:21.390Z,33.0666667,-115.5943333,5.1,2.95,ml,58,41,0.03019,0.28,ci,ci39645744,2020-10-07T08:57:10.040Z,"4km NE of Westmorland, CA",earthquake,0.24,0.52,0.224,19,reviewed,ci,ci
2020-10-01T11:13:20.450Z,33.0645,-115.5906667,5.57,2.69,ml,40,44,0.02718,0.24,ci,ci37457205,2020-10-07T08:49:03.040Z,"4km NE of Westmorland, CA",earthquake,0.27,0.55,0.149,5,reviewed,ci,ci
2020-10-01T10:15:29.230Z,33.1083333,-115.599,7.5,2.85,ml,90,38,0.0584,0.26,ci,ci39645504,2020-11-03T14:40:27.040Z,"8km WSW of Calipatria, CA",earthquake,0.14,0.38,0.14,35,reviewed,ci,ci
2020-10-01T10:07:17.140Z,33.0396667,-115.5868333,5.45,2.85,ml,39,47,0.004367,0.34,ci,ci39645448,2020-10-01T15:14:37.810Z,"3km E of Westmorland, CA",earthquake,0.4,0.95,0.132,154,reviewed,ci,ci
2020-10-01T10:07:14.780Z,33.1031667,-115.5991667,5.84,2.66,ml,36,40,0.05782,0.23,ci,ci39645440,2020-11-03T14:37:06.040Z,"8km NNE of Westmorland, CA",earthquake,0.33,0.75,,1,reviewed,ci,ci
2020-10-01T09:28:50.620Z,33.0591667,-115.5806667,3.41,2.76,ml,75,47,0.02088,0.28,ci,ci39645264,2020-11-03T14:15:38.040Z,"4km ENE of Westmorland, CA",earthquake,0.16,0.3,0.168,41,reviewed,ci,ci
2020-10-01T08:39:39.680Z,33.0733333,-115.6053333,5.34,2.62,ml,77,39,0.04013,0.27,ci,ci39645032,2020-11-05T10:57:21.040Z,"4km NNE of Westmorland, CA",earthquake,0.16,0.41,0.155,31,reviewed,ci,ci
2020-10-01T07:39:28.053Z,38.1112,-118.2234,6.4,2.8,ml,31,49.28,0.143,0.1434,nn,nn00776516,2020-10-06T13:59:21.040Z,"32 km SSW of Mina, Nevada",earthquake,,3.3,0.25,19,reviewed,nn,nn
2020-10-01T07:15:51.460Z,33.0748333,-115.5988333,8.36,2.73,ml,85,32,0.03914,0.27,ci,ci39644712,2020-10-07T09:52:04.040Z,"5km NNE of Westmorland, CA",earthquake,0.15,0.47,0.191,29,reviewed,ci,ci
2020-10-01T07:10:24.250Z,33.0713333,-115.6,10.4,3.01,ml,58,39,0.03631,0.24,ci,ci39644672,2020-11-05T09:50:29.040Z,"4km NNE of Westmorland, CA",earthquake,0.19,0.43,0.133,87,reviewed,ci,ci
2020-10-01T06:58:14.270Z,33.055,-115.6086667,0.14,3.09,ml,8,113,0.028,0.19,ci,ci37456541,2020-10-07T09:22:36.040Z,"2km NNE of Westmorland, CA",earthquake,0.31,14.32,0.156,6,reviewed,ci,ci
2020-10-01T06:57:58.280Z,33.061,-115.5963333,10.58,3.46,mw,52,43,0.02571,0.26,ci,ci39644616,2020-10-07T09:11:27.339Z,"4km NE of Westmorland, CA",earthquake,0.22,0.49,,4,reviewed,ci,ci
2020-10-01T06:29:32.690Z,33.0746667,-115.6003333,7.54,2.73,ml,84,32,0.03947,0.28,ci,ci39644432,2020-10-29T07:19:59.040Z,"5km NNE of Westmorland, CA",earthquake,0.15,0.4,0.137,31,reviewed,ci,ci
2020-10-01T06:16:15.230Z,33.0545,-115.5835,8.82,2.5,ml,71,48,0.01625,0.25,ci,ci39644384,2020-10-29T06:00:15.040Z,"4km ENE of Westmorland, CA",earthquake,0.16,0.44,0.141,29,reviewed,ci,ci
2020-10-01T04:54:23.740Z,33.0371667,-115.588,5.43,2.71,ml,73,28,0.00523,0.26,ci,ci39643920,2020-10-22T04:26:24.040Z,"3km E of Westmorland, CA",earthquake,0.15,0.36,0.177,32,reviewed,ci,ci
2020-10-01T04:21:04.270Z,33.0776667,-115.5926667,5.43,2.74,ml,69,39,0.04032,0.23,ci,ci39643720,2020-10-22T04:24:30.040Z,"5km NNE of Westmorland, CA",earthquake,0.14,0.36,0.129,35,reviewed,ci,ci
2020-10-01T04:12:04.380Z,33.0628333,-115.5703333,3.23,2.58,ml,83,49,0.02636,0.26,ci,ci39643656,2020-10-22T23:43:22.040Z,"6km ENE of Westmorland, CA",earthquake,0.14,0.28,0.18,45,reviewed,ci,ci
2020-10-01T03:50:58.710Z,33.0581667,-115.5921667,4.74,2.5,ml,32,46,0.02164,0.27,ci,ci39643472,2020-10-22T23:41:10.040Z,"4km NE of Westmorland, CA",earthquake,0.42,0.86,0.147,30,automatic,ci,ci
2020-10-01T03:50:14.240Z,33.0581667,-115.5858333,9.82,2.76,ml,78,47,0.02012,0.25,ci,ci39643464,2020-11-10T21:45:21.040Z,"4km NE of Westmorland, CA",earthquake,0.15,0.35,0.174,29,reviewed,ci,ci
2020-10-01T03:45:54.210Z,33.068,-115.594,5.94,2.57,ml,70,40,0.03135,0.25,ci,ci39643424,2020-10-22T22:52:39.040Z,"4km NE of Westmorland, CA",earthquake,0.16,0.35,0.153,35,reviewed,ci,ci
2020-10-01T03:40:49.340Z,33.0745,-115.5866667,8.44,3.14,ml,39,54,0.03636,0.26,ci,ci39643368,2020-11-10T21:54:11.040Z,"5km NE of Westmorland, CA",earthquake,0.27,0.65,0.095,19,reviewed,ci,ci
2020-10-01T03:40:16.260Z,33.0706667,-115.5963333,4.77,3.66,ml,59,39,0.03451,0.27,ci,ci39643360,2020-10-05T04:35:56.544Z,"4km NNE of Westmorland, CA",earthquake,0.21,0.56,0.179,84,reviewed,ci,ci
2020-10-01T03:39:49.980Z,33.0761667,-115.5981667,7.02,2.5,ml,67,45,0.04019,0.25,ci,ci39643352,2020-10-22T22:43:19.040Z,"5km NNE of Westmorland, CA",earthquake,0.17,0.46,0.068,16,reviewed,ci,ci
2020-10-01T03:38:53.380Z,33.0335,-115.6091667,0.99,3.02,ml,8,84,0.02338,0.17,ci,ci37456597,2020-10-05T04:07:29.040Z,"1km ESE of Westmorland, CA",earthquake,0.37,3.26,0.084,7,reviewed,ci,ci
2020-10-01T03:38:39.130Z,33.0486667,-115.6126667,0.14,2.97,ml,11,114,0.02784,0.27,ci,ci37456581,2020-10-05T04:04:05.040Z,"2km NNE of Westmorland, CA",earthquake,0.48,1.72,0.233,6,reviewed,ci,ci
2020-10-01T03:38:28.620Z,33.0646667,-115.5915,4.62,3.43,ml,47,43,0.02754,0.26,ci,ci39643344,2020-11-10T21:55:23.040Z,"4km NE of Westmorland, CA",earthquake,0.23,0.6,0.124,4,reviewed,ci,ci
2020-10-01T03:38:12.820Z,33.0488333,-115.611,3.02,2.91,ml,5,125,0.02661,0.13,ci,ci37456573,2020-11-10T21:57:48.040Z,"2km NE of Westmorland, CA",earthquake,0.55,31.61,0.132,3,reviewed,ci,ci
2020-10-01T03:37:54.500Z,33.0408333,-115.5938333,3.54,3.45,ml,31,54,0.01034,0.22,ci,ci39643336,2020-10-05T03:27:29.040Z,"3km E of Westmorland, CA",earthquake,0.26,0.45,0.095,6,reviewed,ci,ci
2020-10-01T03:37:04.380Z,33.0518333,-115.575,8.65,4.02,ml,11,90,0.01473,0.21,ci,ci37456405,2020-11-10T22:03:09.040Z,"5km ENE of Westmorland, CA",earthquake,0.48,0.83,0.148,6,reviewed,ci,ci
2020-10-01T03:36:34.130Z,33.0661667,-115.5971667,5.68,4.45,mw,64,40,0.03064,0.29,ci,ci39643328,2020-11-10T22:08:00.040Z,"4km NE of Westmorland, CA",earthquake,0.21,0.51,,6,reviewed,ci,ci
